db_sku,product_name,attrs,slug,variant_id
MI-TD-YY,Spin/Twist Drum or Den Den Daiko,Large 3.5 in,spin-twist-drum-or-den-den-daiko,76022954-0bff-4933-bbe6-f14319f2735f
MI-TD-RB,Spin/Twist Drum or Den Den Daiko,Small 3 in,spin-twist-drum-or-den-den-daiko,435d569c-e9ae-4fc3-b468-a254a38906f1
SSS-2,Stainless Steel Straws,pack-of-2,stainless-steel-straws,c8714ecd-6fdf-41f2-b226-aca7bb6e6c5f
SSS-4,Stainless Steel Straws,pack-of-4,stainless-steel-straws,10ae5141-03c2-411a-800f-a2bd5e2e1c04
woo-var-5782,Sunshine within Me,"with-brush, 1L",sunshine-within-me,1fc75d0a-19e9-4e39-a51d-fcf187a12a6b
woo-var-44009,Sunshine within Me,"without-brush, 500ml",sunshine-within-me,22284be9-7649-4af2-a620-fb06101bbc68
woo-var-44010,Sunshine within Me,"with-brush, 500ml",sunshine-within-me,253af1ec-3006-4478-baad-49d55966d4e9
woo-var-5783,Sunshine within Me,"without-brush, 1L",sunshine-within-me,cd0ebef0-26d0-4d79-8f5e-c4900bdc19ae
woo-svar-sound,Svaram sound ships,,svaram-sound-ships,77dae8a7-7be5-4e69-a35b-c512b76a6913
woo-var-46735,Tam-Tam/Chau Gong,16 in,tam-tam-chau-gong,4fbf4b29-d70c-483c-84e8-58dc878528bb
woo-var-46736,Tam-Tam/Chau Gong,18 in,tam-tam-chau-gong,175b7f65-869f-47ed-a925-940f656f84a4
woo-var-46737,Tam-Tam/Chau Gong,20 in,tam-tam-chau-gong,8a48f0b7-2ad2-45e9-b881-b5406bb80eba
woo-var-46738,Tam-Tam/Chau Gong,22 in,tam-tam-chau-gong,645e8ca3-327e-42fd-8efb-a514dc7d2845
woo-var-46739,Tam-Tam/Chau Gong,24 in,tam-tam-chau-gong,b82560fa-cd23-4412-addc-014ea506be21
woo-var-46740,Tam-Tam/Chau Gong,26 in,tam-tam-chau-gong,54d48b04-a3c2-4b71-baab-89628d9dc61a
woo-var-46741,Tam-Tam/Chau Gong,28 in,tam-tam-chau-gong,7196f47d-7c93-4a5e-91a8-dc5937de7874
woo-var-46742,Tam-Tam/Chau Gong,30 in,tam-tam-chau-gong,df593d7b-fbae-4367-a077-96b632b56abb
woo-var-46743,Tam-Tam/Chau Gong,32 in,tam-tam-chau-gong,320f2786-5401-4c98-9448-90364736c66d
woo-var-5632,Tattvamasi-I am Infinite,"with-brush, 1L",tattvamasi-i-am-infinite,9277b260-4653-463e-9b68-4154ede96e4d
woo-var-44014,Tattvamasi-I am Infinite,"without-brush, 500ml",tattvamasi-i-am-infinite,b08995c8-b4af-45a2-b12c-e342b3f43b9c
woo-var-44015,Tattvamasi-I am Infinite,"with-brush, 500ml",tattvamasi-i-am-infinite,f610feb5-c3ff-4b0c-bf65-dbc82366dc4d
woo-var-5633,Tattvamasi-I am Infinite,"without-brush, 1L",tattvamasi-i-am-infinite,f63661f5-b609-40ed-9836-9014c89655ea
woo-45334,"The Four Bowl Set - Root, Heart, Third Eye and Universal",,the-four-bowl-set-root-heart-third-eye-and-universal,0e9b7b94-fee3-4617-bde9-53d4ec6cf866
woo-45518,The Head Bowl,,the-head-bowl,a97c7d34-3859-45f8-a830-b14eff626308
woo-45327,"The Three Bowl Set - Root, Heart and Third Eye",,the-three-bowl-set-root-heart-and-third-eye,67a57d38-764f-48b5-b87b-f4a2f5001860
woo-45477,Third Eye Chakra Singing Bowl,,third-eye-chakra-singing-bowl,2e5d895b-078f-4b52-b121-66cc105fb6b1
woo-var-46652,Thunder Tube - Basic Edition,25cms,thunder-tube-basic-edition,e4860997-b2da-48ed-8b03-a9e64452d66a
woo-var-46653,Thunder Tube - Basic Edition,30cms,thunder-tube-basic-edition,f22fc70e-dd79-47c6-b6f0-fa0c01209474
woo-var-47410,Tibetan Buddhist Bell,Extra Large,tibetan-buddhist-bell,e18e2452-8fce-4b9f-8f11-bdc894b9b69a
woo-var-44932,Tingsha Bell,"Golden, Small",tingsha-bell,df266acc-e687-4da2-b1da-d01c3b144407
woo-var-44933,Tingsha Bell,"Standard, Golden",tingsha-bell,e5f48b68-7a90-4865-a818-9507d50b8423
woo-var-44934,Tingsha Bell,"Dark, Small",tingsha-bell,ae90d822-0fa5-48fe-a9e9-358518cdc875
woo-var-44935,Tingsha Bell,"Standard, Dark",tingsha-bell,8ba5ab88-ac55-4d26-9d08-1b9509d2ee3d
woo-var-44936,Tingsha Bell,"Small, Etched",tingsha-bell,ce3b8ae0-e342-4b82-a381-07ee098d34da
woo-var-44937,Tingsha Bell,"Standard, Etched",tingsha-bell,6c0ec584-bc9d-4591-832b-307f2f6d47cf
woo-var-47895,Triad Crystal Bowl Set,DFA,triad-crystal-bowl-set,b1ea088d-6388-44f7-98f8-c38100644c59
woo-var-47896,Triad Crystal Bowl Set,EGB,triad-crystal-bowl-set,220c4edf-39d8-454b-82d8-1170e48c6647
woo-var-46947,Tuning Fork - Single Weighted & Unweighted,"Weighted, 68.05 Hz",tuning-fork-single-weighted-unweighted,5edc8654-df73-4636-a030-4893d609d68c
woo-var-46948,Tuning Fork - Single Weighted & Unweighted,"Unweighted, 68.05 Hz",tuning-fork-single-weighted-unweighted,3ed3d887-97ed-4861-b8e0-2d826a5665ca
woo-var-47093,Tuning Fork - Single Weighted & Unweighted,"Weighted, 64 Hz",tuning-fork-single-weighted-unweighted,701dcd7f-7c2c-4096-98d4-808f864681c4
woo-var-47094,Tuning Fork - Single Weighted & Unweighted,"64 Hz, Unweighted",tuning-fork-single-weighted-unweighted,788a5411-7ca0-4b3b-ad7a-99e8650b307a
woo-var-48271,Tuning Fork - Single Weighted & Unweighted,"440 Hz, Unweighted",tuning-fork-single-weighted-unweighted,6cfa4da5-8a65-4a81-a2e9-a5c0b3687572
woo-var-48272,Tuning Fork - Single Weighted & Unweighted,"Weighted, 440 Hz",tuning-fork-single-weighted-unweighted,13a65b85-ce1d-4218-9a25-0ca55968aae4
woo-var-48273,Tuning Fork - Single Weighted & Unweighted,"Unweighted, 93.96 Hz",tuning-fork-single-weighted-unweighted,e580a43e-6aea-4dc4-a3b1-a143bf46753e
woo-var-48274,Tuning Fork - Single Weighted & Unweighted,"Weighted, 93.96 Hz",tuning-fork-single-weighted-unweighted,f399bde5-0921-4b26-bc52-ad915dd52350
woo-var-9716,Tuning Fork - Single Weighted & Unweighted,"Weighted, 136.10 Hz",tuning-fork-single-weighted-unweighted,fa587f27-9ba6-43b7-a629-e0b8d05e2fdc
woo-var-9719,Tuning Fork - Single Weighted & Unweighted,"Weighted, 528 Hz",tuning-fork-single-weighted-unweighted,dca4f2b2-2ee5-40b9-9c02-c408ddc609d3
woo-var-9746,Tuning Fork - Single Weighted & Unweighted,"Unweighted, 128 Hz",tuning-fork-single-weighted-unweighted,9a0bd538-cb38-4025-a04c-89dc761e6e41
woo-var-9747,Tuning Fork - Single Weighted & Unweighted,"136.10 Hz, Unweighted",tuning-fork-single-weighted-unweighted,fa6d14e5-cd2f-4f86-8a62-cd1973f6caab
woo-var-9748,Tuning Fork - Single Weighted & Unweighted,"Unweighted, 256 Hz",tuning-fork-single-weighted-unweighted,8e75adbb-d7e8-4a7e-8535-993ed8c613d6
woo-var-9749,Tuning Fork - Single Weighted & Unweighted,"Unweighted, 432 Hz",tuning-fork-single-weighted-unweighted,06085613-b74d-40cc-a4fe-460a2a495fbe
woo-var-9750,Tuning Fork - Single Weighted & Unweighted,"Unweighted, 528 Hz",tuning-fork-single-weighted-unweighted,0b3d8358-36ac-434c-88cf-29fac42bc887
woo-var-48181,Tuning Fork Activators,Activator,tuning-fork-activators,946ac30c-af3d-4071-9d55-2d3bea09f33d
woo-var-48183,Tuning Fork Activators,Activator & Mallet,tuning-fork-activators,de91ba5f-8d40-422e-b323-0bac5aea1a7c
woo-var-48162,Tuning Fork Extensions,Extender,tuning-fork-extensions,95960cf3-adb5-4cac-94e8-0c2dc8367d6a
woo-var-48163,Tuning Fork Extensions,Circuit Boot,tuning-fork-extensions,a1f1410c-6d3a-426a-a5a9-05be6abb5401
woo-var-48164,Tuning Fork Extensions,Massage Boot,tuning-fork-extensions,0fb97cae-82c8-4d1c-b1ff-f3695be3a60a
woo-var-48194,Tuning Forks 7 Chakra Set,"Weighted, With Gem Foot",tuning-forks-7-chakra-set,63f31f09-2d0a-4301-b43b-7cc9abc1d023
woo-var-48195,Tuning Forks 7 Chakra Set,"Weighted, Without Gem Foot",tuning-forks-7-chakra-set,0f48572b-e76c-430c-b628-241a01ada93e
woo-var-48196,Tuning Forks 7 Chakra Set,"With Gem Foot, Unweighted",tuning-forks-7-chakra-set,bfdbae2c-1ea7-4069-bb42-a51bb77b8a37
woo-var-48197,Tuning Forks 7 Chakra Set,"Without Gem Foot, Unweighted",tuning-forks-7-chakra-set,1ee340f3-b853-4d28-abdf-296bd3cffee3
woo-var-48198,Tuning Forks 7 Chakra Set,"Colour Weighted, With Gem Foot",tuning-forks-7-chakra-set,193f5966-f8c9-420f-8b71-bdb67fad95ec
woo-var-48199,Tuning Forks 7 Chakra Set,"Colour Weighted, Without Gem Foot",tuning-forks-7-chakra-set,5fbad6e9-da80-4027-9db8-73ab3edb112c
woo-var-48200,Tuning Forks 7 Chakra Set,"With Gem Foot, Colour Unweighted",tuning-forks-7-chakra-set,2131887a-6032-4437-9980-920346e91920
woo-var-48201,Tuning Forks 7 Chakra Set,"Without Gem Foot, Colour Unweighted",tuning-forks-7-chakra-set,4ea353dc-fa97-4b12-8441-70894ec003e0
woo-var-48138,Tuning Forks Gem Feet,Maroon,tuning-forks-gem-feet,bba99482-c405-4e15-9779-063f6472efb9
woo-var-48140,Tuning Forks Gem Feet,Violet,tuning-forks-gem-feet,d915f2da-363b-47b0-aa78-e3d95f1ae0ab
woo-var-48143,Tuning Forks Gem Feet,Dark Blue,tuning-forks-gem-feet,5f86ab2a-b6ce-4bbc-a806-977a1a4d443c
woo-var-48179,Tuning Forks Gem Feet,Full Set,tuning-forks-gem-feet,d7695414-6f73-4841-977c-ebf546608300
woo-var-48203,Tuning Forks Solfeggio Set,Weighted,tuning-forks-solfeggio-set,7f157d8f-3a42-4794-a7c5-d9e879bd0205
woo-var-48204,Tuning Forks Solfeggio Set,Unweighted,tuning-forks-solfeggio-set,3b0669f4-766c-4a62-9de6-e0324e2320b4
Mi-SB-Z-8,"Vibroacoustic Therapy Bowls - Universal, Belly and Head",Universal Bowl,vibroacoustic-therapy-bowls-universal-belly-and-head,57aea300-e677-4849-ad04-2799aa406736
Mi-SB-Z-10,"Vibroacoustic Therapy Bowls - Universal, Belly and Head",Head Bowl,vibroacoustic-therapy-bowls-universal-belly-and-head,34d9c756-4ebb-4e1b-be97-0828e7d790f6
Mi-SB-Z-9,"Vibroacoustic Therapy Bowls - Universal, Belly and Head",Belly Bowl,vibroacoustic-therapy-bowls-universal-belly-and-head,c3d1c654-226f-4e86-9781-baf60d59db69
woo-var-47825,"Vibroacoustic Therapy Bowls - Universal, Belly and Head",Set of 3,vibroacoustic-therapy-bowls-universal-belly-and-head,93c9c1a5-bca7-4a82-adab-706b6e340a21
woo-var-43367,Wooden Mallets for Singing Bowls,"Red, Long Firm-Standard",wooden-mallets-for-singing-bowls,a03fcc23-6c81-4b39-9d66-01e3140f1a99
woo-var-43368,Wooden Mallets for Singing Bowls,"Red, Long Firm-Small",wooden-mallets-for-singing-bowls,a4e249e8-f55c-4d42-988f-b0914346a34c
woo-var-43378,Wooden Mallets for Singing Bowls,"Black, Thick Wide",wooden-mallets-for-singing-bowls,8352912d-f9ab-45b2-abb3-6008a6b48d82
woo-var-43379,Wooden Mallets for Singing Bowls,"Red, Thick Wide",wooden-mallets-for-singing-bowls,752a291d-7143-46a3-8878-a89d5e643d60
woo-var-43380,Wooden Mallets for Singing Bowls,"Black, Standard Wide",wooden-mallets-for-singing-bowls,54a48536-9ba0-4441-964e-7da6f80e9006
woo-var-43381,Wooden Mallets for Singing Bowls,"Red, Standard Wide",wooden-mallets-for-singing-bowls,a21a73db-0c4b-4717-8cd3-8f6e20e8dbda
woo-var-43383,Wooden Mallets for Singing Bowls,"White, Long Firm-Small",wooden-mallets-for-singing-bowls,a1328eea-85af-4277-ac60-1c4661c14c51
woo-var-43384,Wooden Mallets for Singing Bowls,"White, Long Firm-Standard",wooden-mallets-for-singing-bowls,f780b829-d806-49d0-8190-445937f7b859
woo-var-44153,Wooden Maracas Shakers | Plain & Dot Painted,Plain,wooden-maracas-shakers-plain-dot-painted,0f14f442-e5fc-414f-8baa-fba624283693
woo-var-44154,Wooden Maracas Shakers | Plain & Dot Painted,Dot Painted,wooden-maracas-shakers-plain-dot-painted,a6abfc19-639e-4524-8a10-ab6e69cae49d
woo-var-48231,Wooden Stand for Tuning Forks,Five,wooden-stand-for-tuning-forks,cb77748e-99a2-4fda-9792-4ea6348d1190
woo-var-48232,Wooden Stand for Tuning Forks,Seven,wooden-stand-for-tuning-forks,3ac26497-c2dc-45fc-b5fe-1c8c458e6878
woo-var-48233,Wooden Stand for Tuning Forks,Nine,wooden-stand-for-tuning-forks,892176f1-683c-4c65-b143-47d8be0c878c
CO-Me-Zf-Zn-C-GY,Zafu & Zabuton Meditation Cushion Combo,Grey,zafu-zabuton-meditation-cushion-combo,3abda024-edea-4ad8-8de3-3a46fb0be31a
Co-Me-C-Z-Zn-LG,Zafu & Zabuton Meditation Cushion Combo,Light Grey,zafu-zabuton-meditation-cushion-combo,c8e141e7-c922-4c28-8aea-b85fa2ed20e4
Co-Me-C-Z-Zn-LR,Zafu & Zabuton Meditation Cushion Combo,Lavender,zafu-zabuton-meditation-cushion-combo,19010b6c-118e-406a-a7f5-2990f69bc9c2
Co-Me-C-Z-Zn-MB,Zafu & Zabuton Meditation Cushion Combo,Misty Blue,zafu-zabuton-meditation-cushion-combo,3db6be85-a95d-4d11-ae55-7d2e43374b88
CO-Me-Zf-Zn-C-NB,Zafu & Zabuton Meditation Cushion Combo,Navy Blue,zafu-zabuton-meditation-cushion-combo,27b07dd2-50e8-4a64-b34b-da8521df0ef1
Co-Me-C-Z-Zn-LR-E-L,Zafu & Zabuton Meditation Cushion Combo - Lotus Embroidery,Lavender,zafu-zabuton-meditation-cushion-combo-lotus-embroidery,aa48ea22-a3a6-4296-b544-fe929986edaa
Co-Me-C-Z-Zn-LG-E-L,Zafu & Zabuton Meditation Cushion Combo - Lotus Embroidery,Light Grey,zafu-zabuton-meditation-cushion-combo-lotus-embroidery,13183064-c9de-493e-b304-d8a35ac343e8
Co-Me-C-Z-Zn-MB-E-L,Zafu & Zabuton Meditation Cushion Combo - Lotus Embroidery,Misty Blue,zafu-zabuton-meditation-cushion-combo-lotus-embroidery,dac965f3-44e9-409b-b660-f0cebaf7b6fa
Me-Z-R-C-DG,Zafu Meditation Cushion Plain Filled with Cotton,Dark Grey,zafu-meditation-cushion-plain-filled-with-cotton,4354beef-6817-4c79-8cc4-ee63dd973715
Me-Z-R-C-GY,Zafu Meditation Cushion Plain Filled with Cotton,Grey,zafu-meditation-cushion-plain-filled-with-cotton,91bc607f-3ce5-48b7-b156-ba0b3eaae4a8
Me-Z-R-C-NB,Zafu Meditation Cushion Plain Filled with Cotton,Navy Blue,zafu-meditation-cushion-plain-filled-with-cotton,1d529511-aaca-4e00-902b-afc684f1aaf2
Me-Z-R-C-RE,Zafu Meditation Cushion Plain Filled with Cotton,Rose,zafu-meditation-cushion-plain-filled-with-cotton,b047a140-cd36-4b41-83ba-4853a3848998
Me-Z-R-C-SE,Zafu Meditation Cushion Plain Filled with Cotton,Sage,zafu-meditation-cushion-plain-filled-with-cotton,c41e71d5-aa63-4d51-81e4-71cea2480598
Me-Z-R-LG,Zafu Meditation Cushion Plain Filled with Cotton,Light Grey,zafu-meditation-cushion-plain-filled-with-cotton,ecf4cddc-e55e-4b81-b2e7-8745236950be
Me-Z-R-LR,Zafu Meditation Cushion Plain Filled with Cotton,Lavender,zafu-meditation-cushion-plain-filled-with-cotton,b9e6d623-f2d7-4c4f-bbf1-a794bc909148
Me-Z-R-MB,Zafu Meditation Cushion Plain Filled with Cotton,Misty Blue,zafu-meditation-cushion-plain-filled-with-cotton,4b2741da-d1db-4e27-8619-9a1f62331f89
woo-var-45267,Zen Meditation Bench,Small,zen-meditation-bench,bba0187c-1218-47e1-8c00-77fc9057aaf5
woo-var-45268,Zen Meditation Bench,Medium,zen-meditation-bench,1f13e7ac-09e8-4eaf-ae4d-d1b578c33f8f
woo-var-45269,Zen Meditation Bench,Large,zen-meditation-bench,bace03e5-27b9-49ea-baba-9744b9d34c35
